user_id,movie_id,estimated_rating
295,232,4.476032737985156
295,151,4.473091004168826
295,421,4.450059988298522
295,7,4.448965901280581
295,739,4.423839401308784
295,794,4.400391609779971
295,98,4.400183451011283
295,722,4.399082732486629
297,100,3.875099409577058
297,114,3.825707134304166
297,154,3.799886001922842
297,485,3.7991952781236127
297,474,3.799145499007705
297,508,3.797178815451117
297,209,3.7769394412994552
297,50,3.774776398951319
297,47,3.7514390937514914
297,7,3.7500448706686935
153,325,3.01889793723741
153,187,3.0146927838765123
153,56,3.01199265910421
153,64,3.006726760461658
153,357,3.005228062635797
153,678,3.0040935046873467
153,22,3.0034573634017065
153,265,3.0022685805378884
153,174,3.0015303045183592
153,50,2.9976293213429472
924,318,4.001313796579411
924,1,3.974423647051378
924,258,3.9500149531359026
924,50,3.9008034949714583
924,701,3.900031392679953
924,174,3.8757286885866904
924,526,3.874661407298331
924,519,3.823754140415685
924,742,3.8234887509608098
924,429,3.798055887731318
324,288,4.524803822914283
324,538,4.4719286072797875
324,846,4.450661878231796
324,268,4.450443246949786
324,410,4.428231170758396
324,255,4.422447938364564
324,411,4.394764621123429
324,873,4.369812017869654
324,292,4.368851865816188
324,331,4.325109671324171
503,205,4.271528569632323
503,488,4.24852026649415
503,318,4.2483650203321695
503,443,4.247612989306395
503,234,4.224915413853654
503,427,4.1991013587207
503,47,4.196653364220212
503,382,4.195927086521452
503,582,4.170688765714411
503,127,4.149277665001232
917,100,3.4911259075403334
917,473,3.4860995182711574
917,9,3.485402462072777
917,50,3.4807392301432043
917,471,3.4802954845951004
917,628,3.4784036420260365
917,405,3.474879280417647
917,535,3.474454592189268
917,282,3.472815463456214
917,328,3.470801299890035
231,181,3.670561675570257
231,151,3.6684352699477776
231,15,3.668373512108777
231,1,3.667587588160243
231,924,3.6674787950407226
231,471,3.6654434543080616
231,255,3.664766166772602
231,252,3.6646310735769614
231,405,3.664230895821673
13,868,3.95
13,857,3.53064
13,852,3.53064
13,889,3.525
13,799,3.525
13,833,3.325
13,893,3.3
13,908,3.275
13,899,3.25
13,822,3.25
539,131,4.038588336428492
539,242,4.035619430551926
539,1211,4.034479172580762
539,170,4.03208240604976
539,496,4.031913371136393
539,275,4.031334396731406
539,367,4.030875938778519
539,481,4.0307746218181
539,286,4.029880286080518
539,340,4.0288163376228345
447,474,4.148489699877071
447,7,4.097597259681629
447,484,4.075895083324945
447,13,4.0723101199478915
447,290,4.048948504026563
447,175,4.0229536380215105
447,111,4.000614327238794
447,508,3.9994460996101737
447,209,3.999209152866748
447,79,3.9264245581125907
84,289,4.025643152270861
84,523,3.999121389278745
84,284,3.9507853654567846
84,276,3.936490719991349
84,15,3.9286189704977796
84,4,3.927519189372399
84,591,3.9245998463477747
84,100,3.907840030763832
84,203,3.9055829095663155
84,98,3.904039379066532
450,1297,4.125
450,318,4.098928706053093
450,194,4.073019359070331
450,63,4.049887969539381
450,936,4.025
450,1054,4.025
450,90,4.0246719999683425
450,56,4.023861622740011
450,239,4.000114635538557
450,191,3.9993539301723784
250,151,4.250818783056368
250,475,4.224959089713796
250,340,4.224677408204757
250,89,4.221966173148517
250,629,4.220509979815255
250,993,4.126428570222795
250,196,4.076095634398337
250,204,4.076028126384538
250,328,4.075079091021354
250,64,4.050666120868454
342,654,3.899160876148066
342,378,3.822935215459632
342,792,3.77392850671211
342,223,3.7489884186985454
342,288,3.7276551850515047
342,58,3.7243164229893835
342,135,3.724166135198789
342,98,3.724132864556326
342,14,3.7214290842081676
342,179,3.7205908198450364
504,504,3.924355151348739
504,403,3.924090885792028
504,186,3.9220950506070507
504,187,3.873503222960707
504,65,3.872674096731508
504,127,3.8490202441446097
504,357,3.8490108733379
504,181,3.8234149791031116
504,69,3.8228663204862094
504,755,3.8003038144874837
592,258,4.070130981505603
592,1264,4.05
592,50,4.016293809164064
592,172,3.9688780646796933
592,877,3.873166068256248
592,15,3.8708561530403633
592,180,3.8455411251696985
592,56,3.823333047266989
592,332,3.8209576871019473
592,95,3.819742744662953
417,98,3.5244216759748324
417,684,3.4983870533240937
417,200,3.4954196085432288
417,228,3.495177789360914
417,185,3.472010749008459
417,180,3.448118548669803
417,163,3.44580525827104
417,545,3.425
417,1539,3.425
417,82,3.4211599651892772
676,265,3.9777008819673445
676,300,3.977648665723639
676,168,3.9576564548187085
676,748,3.9529238103868103
676,50,3.9305672136889482
676,269,3.9273948916464523
676,117,3.919326415350229
676,546,3.916349083020761
676,344,3.9119228710266336
676,286,3.899658218203903
660,89,3.323201123836555
660,191,3.2491076119892384
660,238,3.2236979505516636
660,7,3.2232282163782346
660,196,3.2220214675400176
660,432,3.1960189365188336
660,100,3.12489838620571
660,202,3.1234782597062205
660,483,3.122744560849341
660,164,3.0468223873064844
164,9,4.226043061157568
164,689,4.151616458285434
164,117,4.150810360154586
164,748,4.150628730158881
164,281,4.150107636363296
164,930,4.148290144305738
164,411,4.14495910821989
164,299,4.142989660055191
164,237,4.131270068377316
164,328,4.129167748028321
269,179,3.8237029416241946
269,154,3.6990523897473544
269,208,3.6977188138201322
269,318,3.6767134938285935
269,654,3.67177860203782
269,642,3.6481974373050168
269,432,3.6480143434658108
269,483,3.623448386258169
269,276,3.6224205406287844
269,504,3.5991445515907206
76,100,3.998854721314005
76,56,3.9729925113259728
76,182,3.9237934829424534
76,223,3.9230281074729074
76,919,3.84878130115999
76,318,3.8283675187822195
76,293,3.824902954314788
76,264,3.800732422031769
76,517,3.796372483261629
76,7,3.775865046845486
491,408,3.6115945207287603
491,493,3.5897401759059764
491,19,3.5887592030683915
491,124,3.5850254623643045
491,190,3.584436533955979
491,129,3.5826760284521697
491,285,3.5802609755819392
491,654,3.5790583370520483
491,12,3.5739633624650295
491,340,3.5661640917156454
276,50,4.019908611107825
276,56,3.896724791244972
276,427,3.6949525981044817
276,1141,3.675
276,168,3.6215645104969245
276,1081,3.55
276,195,3.5428264811757666
276,74,3.525
276,474,3.521933552030401
276,100,3.5186049454035286
308,127,4.100892937606728
308,172,3.9752095409700927
308,480,3.974879410967909
308,637,3.9495900060744074
308,135,3.9239955658831875
308,48,3.9227001214211272
308,98,3.8995352110200314
308,432,3.897875087455589
308,56,3.8752430804597604
308,255,3.874776471573957
572,9,3.206792791473555
572,1171,3.1887760237296603
572,222,3.179796342294617
572,300,3.1765587113415235
788,357,3.798672041160744
788,684,3.748268908971738
788,223,3.7480697559277147
788,22,3.700337707014672
788,174,3.7002352462225723
788,12,3.700050476110392
788,7,3.674653837585513
788,317,3.672370143280229
788,192,3.6483535189644725
788,470,3.622643139388954
426,432,4.0734179234268995
426,661,4.024993151004738
426,200,3.998400625531933
426,435,3.9981261271923225
426,133,3.975070657641363
426,510,3.974322083713503
426,601,3.9492545000156514
426,143,3.925458547834016
426,211,3.923617058741329
426,504,3.92172153745437
290,181,3.6761810091027853
290,22,3.625593377293857
290,588,3.624625342684612
290,527,3.599384584040617
290,550,3.599169956567513
290,385,3.5989776155081254
290,174,3.5507798556132752
290,515,3.549755718593906
290,143,3.5485141313203385
290,28,3.526060299520299
130,174,4.525555181445188
130,100,4.399519167544848
130,95,4.373069133285152
130,82,4.3218639564493335
130,181,4.25003100948846
130,385,4.19902793025738
130,121,4.148620919560919
130,215,4.146644543601213
130,692,4.099931928523402
130,125,4.06971290912685
533,591,3.872574579504024
533,191,3.798873405231156
533,1,3.7717916375990876
533,15,3.750786752838255
533,111,3.7486572893032637
533,291,3.7240503137558703
533,292,3.722685297966475
533,333,3.7000967909026454
533,25,3.67445893711135
533,196,3.674313065457544
456,135,3.9234413428381925
456,179,3.823733785952679
456,86,3.79573125385174
456,479,3.749013964432756
456,357,3.724140736645177
456,188,3.723052739340644
456,91,3.7227115177482535
456,382,3.7220765063487167
456,133,3.7211159109557412
456,92,3.6988315639330804
457,185,4.600621585434933
457,98,4.600064157382498
457,179,4.551717912743681
457,191,4.549434699854389
457,79,4.525867581591419
457,172,4.525815028423246
457,318,4.525010454487608
457,195,4.524881588840852
457,168,4.474767330833139
457,193,4.424585845798325
313,132,4.049136763966357
313,178,4.04747919478808
313,501,4.0221366318084835
313,183,4.0210642174984095
313,100,4.000515337186316
313,127,3.9975277318954925
313,182,3.9461871593207904
313,98,3.924232264400163
313,175,3.922948765177729
313,193,3.922900316607851
787,1671,3.53064
787,681,3.335412259535418
787,938,3.2807173359071244
787,352,3.243151659892674
787,350,3.242838951297308
787,328,3.231600405717471
787,906,3.221641557531112
787,748,3.220771319932444
787,300,3.2205024661943895
787,324,3.216618943773509
850,88,4.504401131644735
850,173,4.503009664897698
850,228,4.502745036803367
850,204,4.502692561498715
850,318,4.501201227722446
850,69,4.501184714782021
850,50,4.500899819272261
850,196,4.499966993007912
850,71,4.4994090420717265
850,742,4.49764912421399
320,56,4.000211477063602
320,22,3.9979306555714755
320,79,3.975005504391014
320,174,3.9749892187798594
320,95,3.9746450779799813
320,195,3.947828039002997
320,202,3.9470859564746577
320,89,3.899333330256387
320,42,3.8977446612014006
320,24,3.896677803554496
201,79,3.4992959520673574
201,357,3.3503698191894276
201,217,3.3275428763549804
201,1421,3.325
201,134,3.3011774672324634
201,1426,3.275
201,22,3.2480624250413648
201,144,3.2251841125855014
201,1423,3.225
201,238,3.174887103583613
484,69,4.450098128483977
484,222,4.424186959963207
484,186,4.422303112122566
484,172,4.402463090209846
484,318,4.40066177986091
484,293,4.37475806814665
484,393,4.3738788224095675
484,135,4.371160696424286
484,71,4.349120779597162
484,79,4.325799156230911
194,22,3.649270199589617
194,98,3.600422026809989
194,79,3.5488927938963815
194,135,3.5484270604673385
194,50,3.5476302612851214
194,191,3.5243863468766694
194,526,3.422430448146398
194,89,3.371954507905357
194,265,3.347698711565949
194,7,3.3465688727129996
766,443,3.67377994250534
766,375,3.644621907394783
766,238,3.5987021973541733
766,396,3.598034527021339
766,193,3.5980194879589167
766,483,3.575669776061141
766,606,3.5730587431712806
766,318,3.550451387626133
766,209,3.524959507285838
766,179,3.5247499077051545
56,144,4.050971297222338
56,210,4.025824473915473
56,181,4.000299054572468
56,172,4.000037029812482
56,204,3.974475586198422
56,73,3.9489147351930214
56,22,3.926285505931081
56,183,3.924454756348649
56,98,3.9017134530987403
56,232,3.899210278910097
878,462,3.8767101625361184
878,275,3.8480460260782126
878,136,3.7243400875058907
878,97,3.723935859755951
878,515,3.6998197242884583
878,50,3.6995633724549775
878,59,3.6983404965912254
878,286,3.6753382385207027
878,70,3.650205585833182
878,179,3.64672287716279
145,1292,3.85
145,257,3.720715056719978
145,22,3.593362663005797
145,331,3.4957942573599294
145,100,3.4956284059138194
145,405,3.4952736511669884
145,273,3.419189349885958
145,69,3.415482303269372
145,123,3.3710673115932503
145,97,3.3676747345407674
49,238,3.5227041085839894
49,473,3.421237099369295
49,475,3.4173758649170454
49,13,3.3437485812404413
49,462,3.243306094843799
49,652,3.222737229718548
49,508,3.197193932592894
49,433,3.101451532081583
49,10,3.0721204300953904
49,151,3.0704754307927233
347,268,4.099031058807086
347,174,4.050517432015249
347,203,4.0234857523144285
347,273,3.973942816866458
347,204,3.95082196926395
347,173,3.950647955531181
347,117,3.9501791845774155
347,385,3.924212662503329
347,172,3.9230952444750065
347,7,3.8752765864925762
487,385,4.2003247054631245
487,176,4.199878430935396
487,313,4.149532576072658
487,181,4.124010769194331
487,732,4.122101364255327
487,56,4.097845105233661
487,300,4.096048634469862
487,591,4.050852833645306
487,1,4.049832521287933
487,79,4.048854593058449
498,10,3.648050740411334
498,156,3.599156964056445
498,136,3.5975074360716746
498,1426,3.5753066662509156
498,673,3.571815616308113
498,127,3.5490756420524625
498,185,3.5243771233218553
498,191,3.4725950454862717
498,262,3.4495934412968876
498,933,3.4495159583450143
883,168,4.349108567314317
883,517,4.272898489718269
883,49,4.251682472238496
883,30,4.248799652481937
883,98,4.20228258080707
883,89,4.201704676981098
883,648,4.200528904778291
883,724,4.1760705177997215
883,55,4.173334030000499
883,277,4.152011324369904
911,183,3.9747685801999535
911,134,3.974655896055775
911,420,3.9469908717382087
911,357,3.9249654271312253
911,174,3.9226363816110044
911,98,3.9000150964717766
911,480,3.8996023963250313
911,191,3.8991814144363293
911,603,3.898147485751487
911,238,3.8971054468741015
892,436,4.4718156416460975
892,191,4.450157303259325
892,239,4.425863090984548
892,56,4.425336280651101
892,100,4.425065540853747
892,70,4.424628244654737
892,12,4.424469666946336
892,79,4.4005550014035295
892,684,4.397664679543823
892,1,4.375585004281766
524,479,3.923384339717395
524,514,3.899718068961568
524,461,3.8947304054593546
524,504,3.874415357627177
524,474,3.8494766924304176
524,179,3.799857487485479
524,443,3.799104934962896
524,168,3.798747555718115
524,501,3.7756394716665773
524,492,3.749246642164186
887,1279,4.3
887,471,4.246448875969046
887,121,4.246053839764329
887,393,4.198586644821513
887,419,4.197364410162106
887,225,4.1740847303313275
887,559,4.150676881820338
887,164,4.149427371093705
887,496,4.144344600608603
887,432,4.123935431712465
839,532,3.192071790544497
839,319,3.167889457898039
839,100,3.1671897890147553
839,7,3.1643591988405664
839,50,3.161773508703918
839,235,3.1595578405961775
839,458,3.158082116675586
839,742,3.1575090198779963
839,333,3.1547501832929643
839,255,3.1528394128064163
608,483,4.099933095490798
608,283,4.07391690180049
608,218,4.0493901895158775
608,506,4.024606620184811
608,487,4.023768981277974
608,318,4.000159763440974
608,661,3.998465269280074
608,742,3.9736752142591767
608,427,3.95135147705235
608,70,3.951266327012901
648,172,4.072171379232109
648,181,4.049456108423606
648,222,3.994219142955797
648,50,3.8992804292645595
648,195,3.8686135335230034
648,82,3.7732693170656875
648,168,3.7248794151101237
648,151,3.6978111316905857
648,527,3.6965928671709567
648,79,3.6749179543688997
709,294,3.976397093771428
709,172,3.9025526139059954
709,540,3.900175622310049
709,273,3.9001146013604617
709,219,3.8755298852437217
709,182,3.874747477022336
709,227,3.873711822692874
709,28,3.8504999639525015
709,739,3.8503176759589244
709,470,3.848981448675511
862,222,4.674585875406859
862,176,4.674264270147708
862,250,4.673995833130199
862,650,4.598147968095367
862,147,4.57549405494761
862,405,4.551120179659857
862,515,4.549801396280399
862,216,4.549690932793556
862,100,4.549035747993704
862,173,4.525439728552255
654,181,4.150041569487888
654,1,4.075201695253698
654,282,4.049130653840958
654,143,4.022369946071897
654,275,4.002228718736927
654,250,3.9974262251704253
654,265,3.974395568844931
654,172,3.973771580728205
654,588,3.9729557357107588
654,210,3.9729411499955063
218,695,3.537618726238615
218,516,3.520930547259395
218,789,3.5202343290152145
218,176,3.520023702998476
218,209,3.5187158627457618
218,12,3.5184980639752284
218,654,3.517865750256508
218,466,3.5177016730581494
218,47,3.5169416825833815
218,517,3.516662264549452
655,1638,3.53064
655,1635,3.53064
655,1650,3.53064
655,1647,3.53064
655,1644,3.53064
655,1636,3.53064
655,1634,3.53064
655,88,3.1500193165016523
655,410,3.15
655,1011,3.15
606,176,4.399998413220437
606,228,4.273974957815615
606,194,4.273341981432038
606,591,4.223220088984643
606,96,4.174555905257684
606,79,4.173982992569815
606,178,4.150812741379876
606,204,4.14986176636892
606,168,4.149312606913531
606,11,4.147799000967523
326,174,3.9248922523591157
326,176,3.850527777554082
326,436,3.8238976813152954
326,1,3.8013386559267572
326,515,3.8008832062977107
326,491,3.800839668803396
326,96,3.77545985072343
326,183,3.697461049105276
326,89,3.6755882365031947
326,230,3.674758293092792
24,372,4.450787128407079
24,100,4.42584246462105
24,655,4.425639982475277
24,275,4.400784653438844
24,582,4.400582248201903
24,176,4.399330520595337
24,69,4.376945745929667
24,367,4.374118334955203
24,127,4.352782124212104
24,486,4.352765615967664
306,1251,3.9496373333625034
306,242,3.7982194563882046
306,289,3.788899813492992
306,1009,3.784799416819931
306,269,3.7844900957544096
306,756,3.782596284579489
306,287,3.7749859288814682
306,1028,3.772785391017905
306,864,3.772464869134659
234,1450,3.65
234,1458,3.53064
234,1447,3.53064
234,1064,3.525
234,125,3.4257033015408838
234,132,3.371667822091957
234,1168,3.35
234,950,3.35
234,808,3.35
234,268,3.3242480713464815
385,273,4.075555962844947
385,185,4.026774477114858
385,23,3.9739758352242087
385,455,3.907004559842176
385,169,3.9010060788880483
385,168,3.8778548111806876
385,152,3.8772730435083336
385,100,3.8522518604966933
385,357,3.851923072309148
385,483,3.8506359648648845
782,1644,3.53064
782,1663,3.53064
782,1670,3.53064
782,1096,3.1666666666666665
782,1608,3.0412756995196095
782,1511,3.0005821331736677
782,1662,3.0
782,1589,2.975
782,1088,2.9717775944167237
782,1237,2.9502369468010694
663,544,4.0250959245960924
663,7,3.99931159795024
663,151,3.9713825972086605
663,173,3.948843677942984
663,473,3.9474496103343477
663,210,3.923944760073045
663,180,3.923058079253884
663,25,3.898720961857552
663,658,3.8981291646704
663,265,3.8709471322815032
178,204,4.274681835008314
178,173,4.198617150314511
178,64,4.148973023207414
178,96,4.071832256861338
178,597,4.023371251693367
178,405,3.998648531633018
178,71,3.9985900552009954
178,176,3.9980689759608494
178,294,3.9752344943968505
178,111,3.948535839063425
222,173,3.8496808347375713
222,28,3.5732203013854917
222,12,3.5723743816192575
222,172,3.572204023726424
222,82,3.569852765926946
222,97,3.5695206165960234
222,144,3.497321523091658
222,7,3.4452459535379885
222,186,3.394442664742769
222,196,3.3938187678349747
634,293,3.7503792112109426
634,237,3.6742277374532106
634,248,3.620352390976526
634,100,3.6004036848045162
634,1011,3.596757202053117
634,9,3.594890487928327
634,117,3.576057652641247
634,283,3.5735603122004655
634,150,3.572692269392775
634,276,3.553261435681588
705,578,4.1495150111268995
705,28,4.10047157223185
705,89,4.09754746634661
705,597,4.075341113390651
705,196,4.047545183741671
705,546,4.02730552366183
705,797,4.022978616042109
705,560,3.972394645352606
705,118,3.9721021686240894
705,720,3.9253672723483835
348,628,4.079460435448955
348,819,4.052887269183419
348,477,4.027500489546764
348,111,4.003768588004107
348,1028,3.9976337455827498
348,974,3.996498846721821
348,368,3.9596342970721277
348,107,3.9506183654288805
348,406,3.948990327004147
348,472,3.9299104236309845
622,4,4.149673763596177
622,12,3.948840828236463
622,135,3.9468684356395998
622,403,3.8966560765325116
622,79,3.8748058704924833
622,22,3.8746769426474623
622,181,3.8501242428623326
622,144,3.8478081903429304
622,98,3.8252668074542613
622,184,3.8199185533042286
363,100,3.599006405060801
363,12,3.5742298455378165
363,7,3.523478999387418
363,181,3.4526434623146938
363,174,3.399086199575202
363,79,3.348411361713582
363,180,3.323457706633936
363,234,3.3208476839130943
363,47,3.316984351271646
363,679,3.2735633759938314
559,233,3.826016763467857
559,55,3.823012374122569
559,508,3.7495216299334055
559,261,3.7321223595993382
559,521,3.723486010180204
559,398,3.7059568936606126
559,265,3.700595941740292
559,566,3.6986202403200577
559,191,3.6487983196644604
559,519,3.600544267965841
538,496,3.9508870853907254
538,127,3.926181863045125
538,174,3.9254646880188466
538,181,3.9019730360382616
538,215,3.850955454537056
538,173,3.85076845480993
538,568,3.849265906471061
538,121,3.8237757324491626
538,168,3.8019060367012054
538,276,3.7246445476780203
582,235,3.5564414349368345
582,124,3.4882100788230397
582,50,3.432190270486962
582,455,3.4263231518685893
582,222,3.4028060500086856
582,742,3.397859600243594
582,547,3.392770645671651
582,508,3.3813548348292275
582,328,3.372456797137725
582,181,3.3570129970888645
774,135,2.7241945565492567
774,234,2.5504863785377223
774,436,2.548342622617719
774,228,2.5006680595249238
774,186,2.4997630864990614
774,64,2.4991661988834792
774,673,2.4988008253599063
774,185,2.449386858667834
774,230,2.3743363617176727
774,403,2.3517943678248745
773,59,3.7241474691520957
773,258,3.7022174777489387
773,13,3.7021170182906262
773,238,3.700827940820742
773,12,3.6768886449008362
773,187,3.674117416858918
773,70,3.6258470373912237
773,185,3.625844512026461
773,14,3.596031278214757
773,268,3.579321125791929
67,1093,3.7218097952382156
67,121,3.708437319140375
67,546,3.708226820399715
67,472,3.7053752673972458
67,871,3.7048423551923606
67,1095,3.7045807458074074
67,7,3.703981287549952
151,423,4.5494292198952735
151,462,4.523845049756053
151,100,4.473932220153206
151,318,4.425543279744529
151,181,4.425387961225287
151,191,4.424999464779053
151,755,4.423631808303898
151,1098,4.399742987142352
151,660,4.398763109743581
151,196,4.375182234239789
496,156,3.32221747803461
496,53,3.293160628370896
496,483,3.198112874642076
496,420,3.1492651251575907
496,443,3.148522911182332
496,825,3.1446796380867883
496,652,3.1433249155790777
496,561,3.1209869975508746
496,150,3.0916400426248276
496,190,3.076412737383256
214,179,4.150246349297339
214,246,4.123559924847696
214,346,4.101146245268668
214,56,4.100690352532294
214,462,4.099770469644016
214,340,4.098342342731233
214,302,4.051164783800575
214,327,4.0495387787973485
214,509,4.048826360130393
214,20,4.026360778851964
901,82,4.426320562025698
901,402,4.352494682163221
901,174,4.302513029429617
901,568,4.226382192994028
901,405,4.225442062805792
901,275,4.175549469989715
901,748,4.154098362168534
901,28,4.151299261162137
901,1047,4.127561869494408
901,38,4.125420370740484
293,183,3.622521862904963
293,135,3.572727032612649
293,168,3.5720329491862044
293,64,3.4730362465597353
293,177,3.472457629397259
293,182,3.4495501673744777
293,79,3.448780110325452
293,47,3.4215900540771793
293,132,3.399682574923178
293,7,3.39774815649191
72,582,4.20043159061264
72,127,4.200374994397479
72,180,4.125504444450548
72,100,4.124815049327647
72,237,4.101148708594649
72,198,4.100697385119606
72,644,4.100261419144951
72,972,4.099086798975168
72,792,4.077204614887693
72,480,4.051427077387419
18,631,4.074876250899401
18,56,4.073385422219821
18,131,4.049752356388683
18,64,4.049030502448116
18,190,4.024881534759822
18,515,4.024420272408955
18,496,4.024046874834761
18,517,3.999508555003488
18,1,3.9985667032201366
18,427,3.974587631088715
90,79,4.547900624544823
90,174,4.449253338703921
90,185,4.423401721074023
90,52,4.399485288898152
90,242,4.3230480955471755
90,221,4.299293319705969
90,9,4.29899797915955
90,644,4.29806904166604
90,197,4.297527790671695
90,905,4.275
682,50,3.6495918485780754
682,95,3.449465770593431
682,318,3.42432125718008
682,393,3.3489239398188366
682,127,3.3476853049799407
682,4,3.3453909078851383
682,423,3.3232484631235737
682,11,3.322516074720168
682,68,3.322283434328691
682,673,3.296674810167308
262,735,3.6240526343411332
262,1095,3.4762396446021486
262,443,3.4736948405839594
262,660,3.4503586975961915
262,567,3.4499373879069433
262,44,3.4491362960935
262,217,3.425855829205053
262,143,3.4254034905743875
262,432,3.425024189690917
262,628,3.4234413519031017
933,70,3.5249988643240395
933,151,3.472707752599575
933,234,3.448957311836387
933,100,3.4245812189079365
933,183,3.3964367900034205
933,172,3.374378620471254
933,193,3.34677555186955
933,157,3.273008697324559
933,163,3.1965845068396663
933,265,3.1504955474189895
889,50,3.7485671031181362
889,12,3.7481081331343926
889,427,3.6728363586612947
889,208,3.5995885307191675
889,177,3.596617183445622
889,195,3.524347997757675
889,193,3.5229351229627937
889,204,3.4985277888733086
889,881,3.475
889,475,3.4732530526158705
690,216,3.600313058095749
690,402,3.550188829016609
690,4,3.5256689380028696
690,70,3.476506635562903
690,218,3.4761197919101114
690,197,3.4751832767018045
690,208,3.4743475594041704
690,73,3.4476748903001058
690,186,3.426207636655129
690,739,3.425523555529066
650,50,3.5743835795712795
650,7,3.5245441379978857
650,100,3.524204304399015
650,191,3.523919351803478
650,357,3.523154817177288
650,527,3.474877085465864
650,658,3.4496196038454676
650,432,3.445137313903934
650,174,3.4251893070439006
650,163,3.4244306199186085
537,79,3.047344178531298
537,457,3.0
537,243,2.9996008124705416
537,185,2.9986200410342527
537,196,2.997615512057565
537,56,2.9963940155674735
537,460,2.975
537,86,2.973307736326049
537,50,2.9723448978169165
537,654,2.971399820318581
805,238,3.948822220323531
805,396,3.947644028695049
805,708,3.8993694234635283
805,89,3.897713567174613
805,603,3.8493954794491705
805,357,3.8240511852089054
805,406,3.79864185589895
805,223,3.797317764628096
805,55,3.7748327663348644
805,135,3.7722689821740674
642,1,3.9237799795788306
642,82,3.89885174969259
642,1287,3.875
642,1146,3.85
642,400,3.75
642,367,3.7494284014836334
642,393,3.749264276015259
642,88,3.749241811187733
642,1509,3.725
642,186,3.7201522106296063
798,28,3.57045288460908
798,1544,3.53064
798,168,3.5234236089345834
798,173,3.4979932896002417
798,172,3.4497305193159513
798,265,3.421233562660781
798,403,3.398745187857523
798,161,3.3977792033195273
798,1043,3.375
798,671,3.3510837501040776
185,740,4.061274498090157
185,703,4.05774054295248
185,515,4.037853365889278
185,514,4.036716457772735
185,528,4.032217408218205
185,86,4.0318758626341955
185,47,4.031395506723728
185,15,4.030377842849503
185,286,4.030150761445198
185,480,4.029626118167979
270,581,4.752607091430791
270,475,4.675890732476529
270,83,4.674439587287733
270,943,4.625283421075078
270,283,4.624247649657075
270,53,4.577488955252766
270,335,4.5761925841376545
270,509,4.575128496171765
270,200,4.5258695198156
270,265,4.524643723199294
932,527,4.49985201889739
932,180,4.4750072086570905
932,238,4.45107007232723
932,480,4.424271141119144
932,470,4.400679520910521
932,429,4.397821553255175
932,526,4.350343673726363
932,86,4.349746917538104
932,482,4.34950002675268
